Date,Time,RMSSD,Coverage,HF,LF
2024-03-18,06:40:00,73.628,1.004,1017.412,1242.183
2024-03-18,06:45:00,71.887,1.003,917.772,2770.769
2024-03-18,06:50:00,78.272,1.0,968.096,902.304
2024-03-18,06:55:00,77.059,1.005,1066.83,1584.469
2024-03-18,07:00:00,87.546,0.882,1072.251,728.833
2024-03-18,07:05:00,97.784,0.963,1628.297,2607.717
2024-03-18,07:10:00,108.967,0.995,2079.987,1645.26
2024-03-18,07:15:00,97.75,0.833,931.547,2165.522
2024-03-18,07:20:00,105.44,0.889,1345.139,3425.682
2024-03-18,07:25:00,110.078,0.951,1682.704,4217.517
2024-03-18,07:30:00,92.503,0.955,1490.433,2204.234
2024-03-19,00:05:00,55.576,0.71,414.904,2367.047
2024-03-19,00:10:00,84.302,1.006,1087.251,4176.627
2024-03-19,00:15:00,75.006,0.93,1352.035,1792.031
2024-03-19,00:20:00,71.635,1.003,997.948,1797.788
2024-03-19,00:25:00,63.972,0.94,727.132,897.198
2024-03-19,00:30:00,70.118,1.002,851.97,1417.223
2024-03-19,00:35:00,56.669,1.004,475.226,748.458
2024-03-19,00:40:00,75.38,1.004,933.864,769.344
2024-03-19,00:45:00,67.149,1.005,810.912,427.319
2024-03-19,00:50:00,70.11,1.002,899.199,669.499
2024-03-19,00:55:00,67.177,1.003,673.944,1088.861
2024-03-19,01:00:00,64.623,1.005,711.175,897.293
2024-03-19,01:05:00,71.18,1.005,835.401,1323.145
2024-03-19,01:10:00,60.641,1.004,739.001,882.562
2024-03-19,01:15:00,65.592,1.002,766.057,637.801
2024-03-19,01:20:00,82.282,0.961,1158.212,1916.101
2024-03-19,01:25:00,105.957,1.002,1888.026,2849.669
2024-03-19,01:30:00,44.05,1.0,318.127,1205.836
2024-03-19,01:35:00,56.494,0.947,461.149,915.669
2024-03-19,01:40:00,69.193,0.97,734.894,2000.282
2024-03-19,01:45:00,79.053,1.006,1047.236,1851.028
2024-03-19,01:50:00,90.319,0.948,1067.992,3652.3
2024-03-19,01:55:00,77.683,0.931,888.659,2736.883
2024-03-19,02:00:00,83.037,0.96,1329.723,1925.136
2024-03-19,02:05:00,84.472,1.007,982.875,1724.089
2024-03-19,02:10:00,73.116,1.002,779.232,774.669
2024-03-19,02:15:00,72.642,1.002,813.139,488.887
2024-03-19,02:20:00,88.723,0.976,1093.224,1812.364
2024-03-19,02:25:00,102.055,0.998,1807.637,410.479
2024-03-19,02:30:00,98.42,1.003,1972.758,778.125
2024-03-19,02:35:00,93.482,1.001,1785.753,906.913
2024-03-19,02:40:00,92.824,0.943,1400.164,3550.972
2024-03-19,02:45:00,93.261,1.003,1503.303,4394.173
2024-03-19,02:50:00,99.116,0.994,1277.516,2039.293
2024-03-19,02:55:00,77.44,0.981,913.299,1697.13
2024-03-19,03:00:00,99.717,1.002,1496.547,3513.078
2024-03-19,03:05:00,115.154,1.004,2167.873,3267.737
2024-03-19,03:10:00,108.093,1.004,2051.836,5279.574
2024-03-19,03:15:00,117.49,1.005,2232.717,7863.114
2024-03-19,03:20:00,95.564,0.897,1514.08,2678.87
2024-03-19,03:25:00,91.355,0.89,1130.022,1095.194
2024-03-19,03:30:00,82.722,1.005,1133.711,850.778
2024-03-19,03:35:00,89.198,0.915,1329.065,1775.136
2024-03-19,03:40:00,94.056,1.005,1524.643,816.456
2024-03-19,03:45:00,85.098,0.97,1227.44,481.838
2024-03-19,03:50:00,101.774,1.004,1863.097,835.412
2024-03-19,03:55:00,107.829,0.92,1488.134,3891.121
2024-03-19,04:00:00,113.038,0.961,1662.942,2270.819
2024-03-19,04:05:00,106.23,0.889,1522.068,1993.024
2024-03-19,04:10:00,102.818,0.858,1149.021,4143.644
2024-03-19,04:15:00,103.633,0.989,1456.147,1530.723
2024-03-19,04:20:00,71.094,0.995,629.532,1695.492
2024-03-19,04:25:00,81.127,0.999,887.056,2556.894
2024-03-19,04:30:00,99.531,0.952,1343.248,5064.602
2024-03-19,04:35:00,91.649,0.958,1546.511,1960.808
2024-03-19,04:40:00,85.598,0.999,1290.422,903.319
2024-03-19,04:45:00,88.485,0.975,1174.413,751.57
2024-03-19,04:50:00,104.151,0.906,1922.423,4371.992
2024-03-19,04:55:00,83.399,0.971,1017.804,741.478
2024-03-19,05:00:00,89.313,1.005,1127.965,718.337
2024-03-19,05:05:00,78.43,0.968,877.905,2380.206
2024-03-19,05:10:00,82.477,1.003,954.592,1089.712
2024-03-19,05:15:00,89.174,0.87,1253.129,5840.193
2024-03-19,05:20:00,109.449,0.979,1836.689,4220.958
2024-03-19,05:25:00,73.753,0.968,1286.986,2702.886
2024-03-19,05:30:00,99.981,0.936,1013.955,2798.252
2024-03-19,05:35:00,104.163,1.007,1579.826,3872.461
2024-03-19,05:40:00,77.068,0.947,920.737,2741.681
2024-03-19,05:45:00,100.959,0.941,1713.22,3916.06
2024-03-19,05:50:00,106.044,0.961,1779.722,2934.829
2024-03-19,05:55:00,86.866,0.972,1249.665,1391.073
2024-03-19,06:00:00,92.532,0.929,1183.468,1708.208
2024-03-19,06:05:00,105.256,0.978,2209.391,3561.014
2024-03-19,06:10:00,107.971,1.003,1899.055,4176.713
2024-03-19,06:15:00,98.564,0.997,1403.314,1958.332
2024-03-19,06:20:00,82.646,0.915,1185.76,902.042
2024-03-19,06:25:00,125.671,0.967,3987.271,7543.34
2024-03-19,06:35:00,105.064,0.825,1427.661,3402.568
2024-03-19,06:40:00,87.345,0.996,1187.465,4275.987
2024-03-19,06:45:00,95.198,0.985,1160.609,4411.988
2024-03-19,06:50:00,86.302,0.991,1145.851,3800.65
2024-03-19,06:55:00,87.937,0.987,1095.247,4881.623
2024-03-19,07:00:00,83.421,0.979,691.823,4696.576
2024-03-19,07:05:00,84.345,0.972,776.208,3327.563
2024-03-19,07:10:00,87.692,0.931,1218.772,1898.643
2024-03-19,23:50:00,82.325,0.913,1434.008,2422.192
2024-03-19,23:55:00,77.245,1.006,1100.172,1329.602
2024-03-20,00:00:00,79.039,0.999,1112.535,709.761
2024-03-20,00:05:00,76.265,1.002,905.64,940.691
2024-03-20,00:10:00,78.638,0.783,523.374,1927.771
2024-03-20,00:15:00,71.067,1.007,757.396,540.152
2024-03-20,00:20:00,72.724,1.004,685.238,817.795
2024-03-20,00:25:00,68.469,1.005,773.789,522.363
2024-03-20,00:30:00,75.278,0.993,914.907,778.026
2024-03-20,00:35:00,83.149,0.993,1103.197,1027.333
2024-03-20,00:40:00,91.361,1.002,1168.362,830.941
2024-03-20,00:45:00,92.159,0.947,1690.67,4855.562
2024-03-20,00:50:00,45.285,0.98,309.228,1374.609
2024-03-20,00:55:00,50.08,0.978,402.145,2233.494
2024-03-20,01:00:00,58.504,0.945,640.32,2136.681
2024-03-20,01:05:00,62.448,0.996,761.783,863.531
2024-03-20,01:10:00,64.029,1.001,504.476,846.964
2024-03-20,01:15:00,51.139,0.996,412.077,492.367
2024-03-20,01:20:00,46.97,1.004,383.437,1606.847
2024-03-20,01:25:00,49.46,1.006,423.332,553.022
2024-03-20,01:30:00,61.636,0.842,586.406,3836.113
2024-03-20,01:35:00,89.975,1.004,1405.28,1730.767
2024-03-20,01:40:00,85.227,1.007,1239.08,1002.635
2024-03-20,01:45:00,79.367,1.001,870.712,1277.804
2024-03-20,01:50:00,82.953,1.006,916.754,1098.812
2024-03-20,01:55:00,86.187,1.004,1161.25,684.24
2024-03-20,02:00:00,84.534,1.003,1269.574,1250.527
2024-03-20,02:05:00,84.111,1.003,1098.026,1006.279
2024-03-20,02:10:00,86.229,0.983,1085.211,736.265
2024-03-20,02:15:00,103.626,0.955,1378.936,2041.301
2024-03-20,02:20:00,75.17,0.921,555.37,3419.826
2024-03-20,02:25:00,92.281,0.979,1147.742,2180.651
2024-03-20,02:30:00,102.704,0.968,1494.314,2952.467
2024-03-20,02:35:00,90.418,0.927,1581.906,3564.118
2024-03-20,02:40:00,57.498,1.005,598.688,1529.376
2024-03-20,02:45:00,59.621,0.98,493.837,2284.595
2024-03-20,02:50:00,65.466,0.993,708.122,2261.516
2024-03-20,02:55:00,61.284,0.978,645.958,1360.942
2024-03-20,03:00:00,50.819,1.004,469.831,554.642
2024-03-20,03:05:00,54.726,1.001,470.686,2228.703
2024-03-20,03:10:00,69.799,0.971,821.095,1011.495
2024-03-20,03:15:00,106.889,0.896,1519.774,1708.405
2024-03-20,03:20:00,101.269,0.869,1138.574,6516.375
2024-03-20,03:25:00,91.826,0.946,941.514,3258.734
2024-03-20,03:30:00,60.198,0.948,463.649,2923.076
2024-03-20,03:35:00,66.163,0.942,710.713,1754.012
2024-03-20,03:40:00,108.278,0.945,1433.697,6356.991
2024-03-20,03:45:00,87.478,0.883,1173.486,3316.31
2024-03-20,03:50:00,95.489,0.842,1118.633,2044.21
2024-03-20,03:55:00,90.939,0.996,1134.036,9475.527
2024-03-20,04:00:00,77.485,0.924,848.472,4314.789
2024-03-20,04:05:00,80.644,0.983,1121.51,6740.725
2024-03-20,04:10:00,92.6,1.006,1286.536,3103.881
2024-03-20,04:15:00,105.338,1.001,1642.173,7902.315
2024-03-20,04:20:00,95.655,0.896,1746.386,1288.764
2024-03-20,04:25:00,87.361,0.952,1165.175,3334.226
2024-03-20,04:30:00,82.363,1.003,1345.243,773.694
2024-03-20,04:35:00,73.188,1.006,967.498,695.2
2024-03-20,04:40:00,68.516,1.003,759.556,1534.248
2024-03-20,04:45:00,70.082,1.003,867.891,1518.242
2024-03-20,04:50:00,69.066,1.003,963.627,1547.422
2024-03-20,04:55:00,71.404,0.947,920.27,944.628
2024-03-20,05:00:00,101.319,0.942,1205.302,2934.64
2024-03-20,05:05:00,84.15,1.008,999.184,1540.316
2024-03-20,05:10:00,83.484,0.991,907.473,4522.767
2024-03-20,05:15:00,93.54,0.982,1060.332,3701.995
2024-03-20,05:20:00,97.397,0.927,1711.601,3395.041
2024-03-20,05:25:00,86.713,0.965,1111.651,2251.813
2024-03-20,05:30:00,83.737,0.94,903.778,1669.896
2024-03-20,05:35:00,74.665,0.806,727.363,705.14
2024-03-20,05:40:00,80.02,0.904,730.238,1698.186
2024-03-20,05:45:00,72.153,1.003,609.002,807.424
2024-03-20,05:50:00,69.254,0.958,792.446,1343.36
2024-03-20,05:55:00,82.69,0.999,1237.719,3473.346
2024-03-21,02:55:00,83.991,0.729,876.364,1315.418
2024-03-21,03:00:00,79.163,0.867,941.387,2210.08
2024-03-21,03:05:00,75.79,0.98,788.147,1172.919
2024-03-21,03:10:00,71.368,1.004,1065.571,1006.589
2024-03-21,03:15:00,62.411,1.003,735.873,291.732
2024-03-21,03:20:00,63.573,1.008,760.423,729.628
2024-03-21,03:25:00,64.41,1.001,691.262,888.415
2024-03-21,03:30:00,59.567,1.007,537.731,1103.594
2024-03-21,03:35:00,53.576,1.002,529.917,571.569
2024-03-21,03:40:00,55.407,0.997,589.842,884.908
2024-03-21,03:45:00,55.039,1.004,610.802,788.837
2024-03-21,03:50:00,56.831,0.906,649.142,779.026
2024-03-21,03:55:00,68.299,1.005,529.152,1702.775
2024-03-21,04:00:00,54.567,0.974,249.332,1258.221
2024-03-21,04:05:00,40.529,0.96,210.261,1518.76
2024-03-21,04:10:00,48.718,0.99,286.48,2799.863
2024-03-21,04:15:00,62.626,1.004,569.66,1619.932
2024-03-21,04:20:00,48.276,1.004,383.658,850.798
2024-03-21,04:25:00,73.716,0.908,971.376,1622.816
2024-03-21,04:30:00,55.771,1.002,511.711,534.423
2024-03-21,04:35:00,54.236,1.006,539.273,746.984
2024-03-21,04:40:00,47.392,1.003,475.686,422.961
2024-03-21,04:45:00,49.074,1.003,445.861,660.115
2024-03-21,04:50:00,57.301,1.003,638.592,690.258
2024-03-21,04:55:00,72.89,0.957,960.291,3520.812
2024-03-21,05:00:00,68.282,0.981,533.84,3040.495
2024-03-21,05:05:00,60.296,0.998,524.903,1584.593
2024-03-21,05:10:00,72.68,0.985,731.239,1977.69
2024-03-21,05:45:00,66.879,0.979,878.522,1060.202
2024-03-21,05:50:00,75.793,1.003,972.713,2235.167
2024-03-21,05:55:00,71.559,1.004,951.201,1100.447
2024-03-21,06:00:00,68.375,1.004,846.752,1798.863
2024-03-21,06:05:00,64.887,0.964,995.006,902.575
2024-03-21,06:10:00,62.514,1.005,670.098,1513.331
2024-03-21,06:15:00,54.287,1.002,414.264,2244.94
2024-03-21,06:20:00,71.445,0.99,665.182,2657.69
2024-03-21,06:25:00,58.165,0.964,403.243,2298.535
2024-03-21,06:30:00,57.046,0.93,685.742,4537.998
2024-03-21,06:35:00,56.838,1.003,448.394,2071.768
2024-03-21,06:40:00,59.049,0.963,490.577,2684.188
2024-03-21,06:45:00,65.368,1.005,844.061,1628.614
2024-03-21,06:50:00,64.945,0.887,773.928,2012.464
2024-03-21,06:55:00,70.781,0.986,899.302,2683.551
2024-03-21,07:00:00,95.522,0.89,985.449,6325.979
2024-03-21,07:05:00,86.155,1.007,1045.146,2230.254
2024-03-21,07:10:00,74.839,1.004,1146.911,2601.264
2024-03-21,07:15:00,61.975,1.001,672.368,1420.934
2024-03-21,07:20:00,70.732,0.878,989.407,3136.322
2024-03-21,07:25:00,74.144,0.972,1056.19,2462.774
2024-03-21,07:30:00,75.667,0.995,1457.463,2692.474
2024-03-21,07:35:00,69.635,1.004,692.768,1670.786
2024-03-21,07:40:00,84.237,0.958,953.315,3251.603
2024-03-21,07:45:00,76.229,1.004,982.692,4627.373
2024-03-21,07:50:00,50.574,1.003,315.013,2917.945
2024-03-21,07:55:00,90.009,0.975,1218.15,8572.815
2024-03-21,08:00:00,69.401,0.941,690.24,2266.44
2024-03-21,08:05:00,61.726,1.002,779.954,3921.694
2024-03-21,08:10:00,63.327,0.974,744.576,3023.876
2024-03-21,08:15:00,60.949,1.001,626.877,2146.913
2024-03-21,08:20:00,56.212,1.004,620.498,1352.28
2024-03-21,08:25:00,53.17,0.96,616.308,918.119
2024-03-21,08:30:00,87.008,0.966,1522.804,3351.461
2024-03-21,08:35:00,49.95,0.84,329.418,956.368
2024-03-21,08:40:00,74.146,1.002,840.741,2200.874
2024-03-22,01:05:00,70.971,0.966,1252.235,4093.535
2024-03-22,01:10:00,62.017,0.929,693.688,929.572
2024-03-22,01:15:00,56.005,0.981,660.78,641.858
2024-03-22,01:20:00,55.219,1.002,594.379,467.956
2024-03-22,01:25:00,53.263,0.995,613.799,524.756
2024-03-22,01:30:00,60.607,1.003,779.542,1086.089
2024-03-22,01:35:00,57.384,1.007,797.215,947.139
2024-03-22,01:40:00,66.594,0.823,713.925,2684.086
2024-03-22,01:45:00,56.351,1.004,637.949,701.685
2024-03-22,01:50:00,51.592,1.005,558.146,958.041
2024-03-22,01:55:00,51.842,0.993,737.561,709.623
2024-03-22,02:00:00,54.275,1.004,735.756,905.375
2024-03-22,02:05:00,61.701,0.908,625.777,3904.853
2024-03-22,02:10:00,47.926,0.989,464.031,1272.467
2024-03-22,02:15:00,43.939,0.902,230.528,910.688
2024-03-22,02:20:00,40.764,0.997,288.403,1365.746
2024-03-22,02:25:00,43.639,0.998,371.012,1235.249
2024-03-22,02:30:00,50.531,1.002,463.998,820.838
2024-03-22,02:35:00,60.861,0.93,562.726,2597.195
2024-03-22,02:40:00,57.792,1.005,732.875,630.951
2024-03-22,02:45:00,52.649,1.003,580.295,574.806
2024-03-22,02:50:00,54.33,1.004,508.953,440.576
2024-03-22,02:55:00,57.654,1.001,687.05,854.851
2024-03-22,03:00:00,59.017,0.967,775.855,1219.733
2024-03-22,03:05:00,83.532,0.772,1012.205,3213.194
2024-03-22,03:10:00,68.268,1.007,902.518,2557.262
2024-03-22,03:15:00,77.036,0.972,901.056,5206.973
2024-03-22,03:20:00,87.084,0.98,1216.936,3267.692
2024-03-22,03:25:00,103.898,0.933,1977.146,3943.172
2024-03-22,03:30:00,88.77,0.953,1254.19,2965.449
2024-03-22,03:35:00,75.537,1.002,895.414,1635.74
2024-03-22,03:40:00,91.75,1.005,1174.839,2827.368
2024-03-22,03:45:00,91.35,0.992,1260.005,2793.738
2024-03-22,03:50:00,91.989,1.004,774.942,4054.671
2024-03-22,03:55:00,78.109,0.912,818.583,1698.18
2024-03-22,04:00:00,72.538,1.004,856.214,3335.505
2024-03-22,04:05:00,93.502,0.989,1043.948,3311.077
2024-03-22,04:10:00,82.856,0.99,934.617,2249.805
2024-03-22,04:15:00,85.862,0.946,1400.099,2104.562
2024-03-22,04:20:00,85.84,0.904,1540.741,3537.384
2024-03-22,04:25:00,70.181,1.002,715.995,2510.577
2024-03-22,04:30:00,79.665,1.007,966.581,1465.503
2024-03-22,04:35:00,74.582,1.002,866.497,1904.942
2024-03-22,04:40:00,71.578,1.003,865.149,1308.916
2024-03-22,04:45:00,93.976,0.934,1441.418,8443.554
2024-03-22,04:50:00,71.073,0.997,723.225,1035.145
2024-03-22,04:55:00,85.033,0.926,1019.628,1888.149
2024-03-22,05:00:00,85.387,0.97,969.828,4820.312
2024-03-22,05:05:00,76.108,0.882,643.292,1785.733
2024-03-22,05:10:00,106.602,0.983,1704.786,3870.025
2024-03-22,05:15:00,78.913,1.006,836.723,1118.528
2024-03-22,05:20:00,74.345,1.002,756.8,1056.382
2024-03-22,05:25:00,93.738,0.956,1821.734,3552.618
2024-03-22,05:30:00,87.414,0.954,616.235,6547.92
2024-03-22,05:35:00,83.516,0.962,1073.645,3525.629
2024-03-22,05:40:00,90.935,0.999,1251.599,3864.745
2024-03-22,05:45:00,74.401,0.721,1005.721,2239.943
2024-03-22,06:05:00,79.145,0.999,1100.167,3108.743
2024-03-22,06:10:00,81.621,1.004,1069.913,970.005
2024-03-22,06:15:00,79.964,1.002,1133.152,1095.765
2024-03-22,06:20:00,88.569,0.946,1174.07,1480.711
2024-03-22,06:25:00,89.903,0.975,1275.924,2042.372
2024-03-22,06:30:00,84.183,1.002,1359.463,1235.186
2024-03-22,06:35:00,57.054,0.907,462.245,1985.9
2024-03-22,06:40:00,52.349,0.966,405.332,2416.994
2024-03-22,06:45:00,59.0,0.968,619.269,3204.89
2024-03-22,06:50:00,55.082,0.962,373.131,1383.797
2024-03-22,06:55:00,50.446,0.996,291.634,1501.408
2024-03-22,07:00:00,57.978,0.972,537.127,1584.571
2024-03-22,07:05:00,61.232,0.971,620.794,2208.075
2024-03-22,07:10:00,69.492,0.952,636.855,1734.724
2024-03-22,07:15:00,72.541,0.94,979.367,2222.725
2024-03-22,07:20:00,90.341,0.943,1069.036,1990.919
2024-03-22,07:25:00,119.172,1.007,2285.914,2175.376
2024-03-22,07:30:00,87.314,0.985,1313.472,1655.522
2024-03-22,07:35:00,81.007,0.971,970.925,2693.256
2024-03-22,07:40:00,78.067,0.993,907.025,3138.606
2024-03-22,07:45:00,80.378,0.983,1180.193,2106.762
2024-03-22,07:50:00,65.606,1.003,870.429,1455.658
2024-03-22,07:55:00,60.73,0.995,700.049,735.83
2024-03-23,00:45:00,56.118,0.923,467.532,606.014
2024-03-23,00:50:00,95.689,1.002,1480.919,2138.713
2024-03-23,00:55:00,68.81,0.869,831.533,2392.033
2024-03-23,01:00:00,114.291,0.904,1891.073,3231.782
2024-03-23,01:05:00,68.684,0.905,695.201,1547.312
2024-03-23,01:10:00,50.342,1.005,481.388,589.883
2024-03-23,01:15:00,43.735,1.002,398.19,471.345
2024-03-23,01:20:00,57.59,0.924,617.732,724.56
2024-03-23,01:25:00,58.307,0.979,626.375,977.913
2024-03-23,01:30:00,53.041,1.004,579.914,552.418
2024-03-23,01:35:00,53.674,1.003,668.233,646.992
2024-03-23,01:40:00,54.974,1.004,614.206,895.278
2024-03-23,01:45:00,55.069,1.005,651.985,923.455
2024-03-23,01:50:00,52.95,0.92,450.13,3406.223
2024-03-23,01:55:00,37.581,0.993,306.43,2176.438
2024-03-23,02:00:00,40.131,0.993,221.835,1305.888
2024-03-23,02:05:00,24.295,1.003,112.579,345.59
2024-03-23,02:10:00,40.27,0.965,286.314,603.275
2024-03-23,02:15:00,42.249,0.981,418.395,836.928
2024-03-23,02:20:00,38.251,1.002,313.988,356.02
2024-03-23,02:25:00,63.849,0.94,736.344,1253.71
2024-03-23,02:30:00,55.374,1.003,615.799,1596.72
2024-03-23,02:35:00,52.611,1.005,564.228,907.685
2024-03-23,02:40:00,59.093,0.955,669.081,1164.961
2024-03-23,02:45:00,52.56,1.002,570.178,854.186
2024-03-23,02:50:00,56.791,0.973,732.646,1611.229
2024-03-23,02:55:00,57.314,1.004,621.49,483.937
2024-03-23,03:00:00,58.337,1.003,672.681,622.167
2024-03-23,03:05:00,63.672,0.997,752.417,682.943
2024-03-23,03:10:00,58.361,0.9,464.719,1139.568
2024-03-23,03:15:00,76.601,0.928,976.897,1181.75
2024-03-23,03:20:00,66.445,0.975,460.081,1490.011
2024-03-23,03:25:00,82.748,0.945,1399.958,3103.21
2024-03-23,03:30:00,82.162,0.946,1133.935,2552.566
2024-03-23,03:35:00,71.402,1.005,698.614,2113.804
2024-03-23,03:40:00,95.25,1.005,1336.125,1984.318
2024-03-23,03:45:00,61.356,1.004,622.836,2468.264
2024-03-23,03:50:00,82.037,0.996,977.577,1715.014
2024-03-23,03:55:00,105.781,0.912,1301.966,1769.858
2024-03-23,04:00:00,81.547,0.983,1238.17,2031.7
2024-03-23,04:05:00,79.167,0.99,1202.919,2207.008
2024-03-23,04:10:00,80.016,0.72,523.666,1561.226
2024-03-23,04:20:00,97.869,0.902,1305.394,4441.196
2024-03-23,04:25:00,59.16,0.931,829.634,3527.027
2024-03-23,04:30:00,67.405,0.888,724.451,3802.527
2024-03-23,04:35:00,63.457,0.846,534.947,2046.151
2024-03-23,04:40:00,85.478,0.783,1032.637,1809.588
2024-03-23,04:45:00,77.641,0.992,754.732,2854.094
2024-03-23,04:50:00,83.604,1.003,1035.25,1575.539
2024-03-23,04:55:00,72.252,1.002,808.719,1310.911
2024-03-23,05:00:00,65.021,0.999,664.386,958.548
2024-03-23,05:05:00,66.84,1.004,755.688,1325.29
2024-03-23,05:10:00,64.546,0.915,406.743,2005.494
2024-03-23,05:15:00,110.761,0.986,1529.3,3410.407
2024-03-23,05:20:00,106.017,0.951,1686.903,3181.457
2024-03-23,05:25:00,107.933,0.947,1637.946,3580.77
2024-03-23,05:30:00,140.861,0.901,1865.747,6982.826
2024-03-23,05:35:00,96.333,0.874,1387.77,4962.014
2024-03-23,05:40:00,110.33,0.99,1688.957,2882.418
2024-03-23,05:45:00,113.236,0.97,1822.053,2880.563
2024-03-23,05:50:00,101.195,0.898,1374.317,1385.412
2024-03-23,05:55:00,89.957,0.806,1302.116,1595.693
2024-03-24,02:50:00,95.205,0.769,1180.419,2752.505
2024-03-24,02:55:00,84.322,0.94,1227.365,4336.256
2024-03-24,03:00:00,67.0,1.004,736.375,827.843
2024-03-24,03:05:00,58.132,1.006,654.822,408.481
2024-03-24,03:10:00,83.898,0.896,1189.808,3723.228
2024-03-24,03:15:00,74.986,0.998,750.505,826.035
2024-03-24,03:20:00,75.158,1.003,959.343,1022.1
2024-03-24,03:25:00,76.52,1.007,955.963,954.53
2024-03-24,03:30:00,73.929,1.001,1039.655,686.274
2024-03-24,03:35:00,69.58,1.004,827.911,1146.802
2024-03-24,03:40:00,74.199,1.005,890.9,947.619
2024-03-24,03:45:00,72.414,1.002,848.419,920.669
2024-03-24,03:50:00,79.463,1.004,1031.096,1273.634
2024-03-24,03:55:00,72.254,1.003,887.965,1472.723
2024-03-24,04:00:00,34.576,1.003,131.471,624.266
2024-03-24,04:05:00,69.029,0.959,644.874,2170.364
2024-03-24,04:10:00,74.611,0.927,880.896,7662.441
2024-03-24,04:15:00,93.54,0.985,1248.535,2774.361
2024-03-24,04:20:00,98.493,0.991,1548.275,1975.408
2024-03-24,04:25:00,96.275,0.984,1767.851,2367.721
2024-03-24,04:30:00,85.006,1.005,1608.766,1159.178
2024-03-24,04:35:00,80.513,1.004,1025.181,3490.57
2024-03-24,04:40:00,63.532,0.996,822.311,730.147
2024-03-24,04:45:00,67.713,1.005,916.676,457.658
2024-03-24,04:50:00,67.388,1.003,955.214,488.23
2024-03-24,04:55:00,71.477,1.003,1118.472,965.74
2024-03-24,05:00:00,69.255,1.004,1037.864,611.548
2024-03-24,05:05:00,77.414,1.004,1216.268,1528.983
2024-03-24,05:10:00,74.164,1.002,1232.766,617.862
2024-03-24,05:15:00,75.824,0.997,1152.916,858.818
2024-03-24,05:20:00,92.049,1.004,1670.787,1227.574
2024-03-24,05:25:00,84.595,0.876,1127.819,2353.584
2024-03-24,05:30:00,63.325,1.003,809.262,1884.712
2024-03-24,05:35:00,57.725,1.002,522.708,2622.44
2024-03-24,05:40:00,69.764,0.963,561.493,1541.628
2024-03-24,05:45:00,58.446,1.004,453.063,1751.283
2024-03-24,05:50:00,61.359,1.005,439.407,2557.105
2024-03-24,05:55:00,117.867,0.942,3246.13,3134.655
2024-03-24,06:00:00,104.514,0.924,1510.973,3745.976
2024-03-24,06:05:00,95.23,0.928,1389.633,2162.176
2024-03-24,06:10:00,82.166,0.967,692.545,4972.619
2024-03-24,06:15:00,78.04,1.004,1171.108,4029.432
2024-03-24,06:20:00,107.053,0.949,1691.501,2897.255
2024-03-24,06:25:00,88.754,0.99,1179.185,3220.166
2024-03-24,06:30:00,77.689,0.956,961.078,1154.347
2024-03-24,06:35:00,86.261,0.976,1194.624,2972.368
2024-03-24,06:40:00,70.518,1.005,756.049,936.588
2024-03-24,06:45:00,72.96,0.97,745.016,979.594
2024-03-24,06:50:00,78.122,0.944,765.963,7814.424
2024-03-24,06:55:00,94.313,1.004,1721.15,2095.3
2024-03-24,07:00:00,88.58,1.003,1477.847,1006.087
2024-03-24,07:05:00,80.879,0.963,1140.953,1460.086
2024-03-24,07:10:00,113.424,0.981,1819.77,2123.478
2024-03-24,07:15:00,101.984,0.987,1908.292,3379.036
2024-03-24,07:20:00,113.566,0.994,2267.495,2131.32
2024-03-24,07:25:00,117.815,0.981,2279.27,2922.294
2024-03-24,07:30:00,101.963,0.911,1657.306,6061.218
2024-03-24,07:35:00,90.989,0.992,1279.487,2645.958
2024-03-24,07:50:00,84.218,0.997,1417.224,2742.16
2024-03-24,07:55:00,73.083,0.934,965.577,1591.821
2024-03-24,08:00:00,53.852,1.002,472.336,818.213
2024-03-24,08:05:00,86.173,0.937,677.763,2235.798
2024-03-24,08:10:00,89.912,0.98,1484.366,1188.203
2024-03-24,08:15:00,93.618,0.961,1459.208,1913.924
2024-03-24,08:20:00,96.479,0.962,1618.113,4821.161
2024-03-24,08:25:00,76.08,0.937,728.728,2922.193
2024-03-24,08:30:00,69.267,1.003,690.081,3203.545
2024-03-24,08:35:00,63.936,0.962,785.214,2019.489
2024-03-24,08:40:00,58.242,0.982,611.805,2367.818
2024-03-24,08:45:00,86.427,0.976,941.783,2973.237
2024-03-24,08:50:00,74.287,1.003,1175.826,5930.849
2024-03-24,08:55:00,75.979,0.962,1296.78,1347.594
2024-03-24,09:00:00,81.632,0.952,1016.656,2274.336
2024-03-24,09:05:00,91.307,0.976,1610.307,2176.812
2024-03-24,09:10:00,86.557,0.96,1185.155,1504.308
2024-03-24,09:15:00,83.311,1.004,1044.219,2702.184
2024-03-24,09:20:00,80.869,1.0,960.76,2886.983
2024-03-24,09:25:00,93.673,0.976,1784.967,4132.289
2024-03-24,09:30:00,90.816,1.002,1520.203,1660.481
2024-03-24,09:35:00,87.037,0.889,1070.983,4596.465
2024-03-24,09:40:00,53.911,0.941,466.099,1808.247
2024-03-24,09:45:00,47.616,0.991,416.942,2120.961
2024-03-24,09:50:00,75.006,0.945,712.809,2997.912
2024-03-24,10:00:00,62.138,0.852,445.07,2285.613
2024-03-25,04:50:00,133.235,0.897,2247.24,1750.272
2024-03-25,04:55:00,114.971,0.798,1455.575,1136.684
2024-03-25,05:00:00,103.903,0.898,1767.453,1194.567
