Date,Time,SPO2 Value
2024-03-14,04:30:03,92.8
2024-03-14,04:31:03,92.8
2024-03-14,04:32:03,92.7
2024-03-14,04:33:03,92.5
2024-03-14,04:34:03,92.3
2024-03-14,04:35:03,92.3
2024-03-14,04:36:03,92.3
2024-03-14,04:37:03,92.3
2024-03-14,04:38:03,92.2
2024-03-14,04:39:03,92.4
2024-03-14,04:40:03,92.4
2024-03-14,04:41:03,92.5
2024-03-14,04:42:03,92.6
2024-03-14,04:43:03,92.5
2024-03-14,04:44:03,92.5
2024-03-14,04:45:03,92.5
2024-03-14,04:46:03,92.5
2024-03-14,04:47:03,92.5
2024-03-14,04:48:03,92.6
2024-03-14,04:49:03,92.8
2024-03-14,04:50:03,92.7
2024-03-14,04:51:03,92.6
2024-03-14,04:52:03,92.4
2024-03-14,04:53:03,92.4
2024-03-14,04:54:03,92.4
2024-03-14,04:55:03,92.5
2024-03-14,04:56:03,92.6
2024-03-14,04:57:03,92.6
2024-03-14,04:58:03,92.6
2024-03-14,04:59:03,92.6
2024-03-14,05:00:03,92.6
2024-03-14,05:01:03,92.6
2024-03-14,05:02:03,92.6
2024-03-14,05:04:03,93.8
2024-03-14,05:05:03,94.5
2024-03-14,05:06:03,95.1
2024-03-14,05:08:03,94.3
2024-03-14,05:16:03,93.4
2024-03-14,05:17:03,93.2
2024-03-14,05:18:03,93.6
2024-03-14,05:19:03,93.3
2024-03-14,05:20:03,93.0
2024-03-14,05:22:03,93.3
2024-03-14,05:24:03,93.5
2024-03-14,05:25:03,93.9
2024-03-14,05:26:03,94.2
2024-03-14,05:27:03,94.4
2024-03-14,05:28:03,94.3
2024-03-14,05:29:03,94.1
2024-03-14,05:30:03,93.7
2024-03-14,05:31:03,93.5
2024-03-14,05:32:03,93.4
2024-03-14,05:33:03,93.1
2024-03-14,05:34:03,92.9
2024-03-14,05:35:03,92.7
2024-03-14,05:36:03,92.6
2024-03-14,05:37:03,92.8
2024-03-14,05:38:03,93.3
2024-03-14,05:39:03,93.3
2024-03-14,05:40:03,93.1
2024-03-14,05:42:03,93.3
2024-03-14,05:43:03,93.4
2024-03-14,05:44:03,93.2
2024-03-14,05:45:03,93.2
2024-03-14,05:46:03,93.0
2024-03-14,05:47:03,93.0
2024-03-14,05:48:03,93.1
2024-03-14,05:49:03,93.1
2024-03-14,05:51:03,93.1
2024-03-14,05:52:03,93.1
2024-03-14,05:54:03,93.1
2024-03-14,05:55:03,92.3
2024-03-14,05:56:03,92.0
2024-03-14,05:57:03,91.3
2024-03-14,05:58:03,90.9
2024-03-14,05:59:03,90.1
2024-03-14,06:00:03,89.9
2024-03-14,06:02:03,90.5
2024-03-14,06:03:03,92.3
2024-03-14,06:04:03,92.9
2024-03-14,06:05:03,93.6
2024-03-14,06:06:03,94.1
2024-03-14,06:07:03,94.3
2024-03-14,06:08:03,94.6
2024-03-14,06:09:03,94.9
2024-03-14,06:10:03,95.3
2024-03-14,06:12:03,95.8
2024-03-14,06:13:03,96.0
2024-03-14,06:14:03,96.1
2024-03-14,06:15:03,96.4
2024-03-14,06:16:03,96.3
2024-03-14,06:17:03,96.5
2024-03-14,06:18:03,96.0
2024-03-14,06:19:03,96.4
2024-03-14,06:20:03,96.8
2024-03-14,06:21:03,97.2
2024-03-14,06:22:03,97.4
2024-03-14,06:23:03,97.6
2024-03-14,06:24:03,97.6
2024-03-14,06:25:03,97.6
2024-03-14,06:26:03,97.3
2024-03-14,06:27:03,96.9
2024-03-14,06:28:03,97.5
2024-03-14,06:29:03,97.9
2024-03-14,06:31:03,97.3
2024-03-14,06:32:03,97.1
2024-03-14,06:33:03,96.6
2024-03-14,06:34:03,96.4
2024-03-14,06:35:03,96.1
2024-03-14,06:36:03,95.9
2024-03-14,06:37:03,95.8
2024-03-14,06:38:03,95.6
2024-03-14,06:39:03,95.6
2024-03-14,06:42:03,95.2
2024-03-14,06:43:03,93.8
2024-03-14,06:44:03,92.6
2024-03-14,06:45:03,91.8
2024-03-14,06:46:03,92.0
2024-03-14,06:47:03,91.7
2024-03-14,06:48:03,90.1
2024-03-14,06:49:03,90.3
2024-03-14,06:50:03,90.4
2024-03-14,06:51:03,90.2
2024-03-14,06:52:03,90.7
2024-03-14,06:53:03,91.1
2024-03-14,06:54:03,89.9
2024-03-14,06:55:03,90.3
2024-03-14,06:56:03,90.0
2024-03-14,06:57:03,90.3
2024-03-14,06:58:03,90.0
2024-03-14,07:00:03,90.2
2024-03-14,07:01:03,90.5
2024-03-14,07:02:03,90.9
2024-03-14,07:03:03,91.4
2024-03-14,07:04:03,92.2
2024-03-14,07:05:03,92.3
2024-03-14,07:06:03,92.1
2024-03-14,07:42:03,91.5
2024-03-15,00:55:03,92.2
2024-03-15,00:56:03,92.4
2024-03-15,00:57:03,92.2
2024-03-15,00:58:03,92.2
2024-03-15,00:59:03,92.4
2024-03-15,01:00:03,92.4
2024-03-15,01:01:03,92.4
2024-03-15,01:02:03,92.2
2024-03-15,01:03:03,92.3
2024-03-15,01:04:03,92.0
2024-03-15,01:05:03,92.2
2024-03-15,01:06:03,92.3
2024-03-15,01:07:03,92.4
2024-03-15,01:09:03,92.6
2024-03-15,01:11:03,93.0
2024-03-15,01:13:03,93.0
2024-03-15,01:14:03,92.5
2024-03-15,01:15:03,92.2
2024-03-15,01:16:03,92.0
2024-03-15,01:18:03,92.1
2024-03-15,01:21:03,92.7
2024-03-15,01:22:03,93.1
2024-03-15,01:26:03,93.7
2024-03-15,01:27:03,93.7
2024-03-15,01:28:03,93.8
2024-03-15,01:29:03,93.8
2024-03-15,01:30:03,93.8
2024-03-15,01:31:03,94.0
2024-03-15,01:32:03,94.0
2024-03-15,01:33:03,94.1
2024-03-15,01:34:03,94.0
2024-03-15,01:35:03,94.0
2024-03-15,01:36:03,94.1
2024-03-15,01:37:03,94.1
2024-03-15,01:38:03,94.2
2024-03-15,01:39:03,94.3
2024-03-15,01:40:03,94.4
2024-03-15,01:41:03,94.3
2024-03-15,01:42:03,94.2
2024-03-15,01:43:03,94.2
2024-03-15,01:44:03,94.2
2024-03-15,01:45:03,94.1
2024-03-15,01:46:03,94.1
2024-03-15,01:47:03,94.2
2024-03-15,01:48:03,94.2
2024-03-15,01:49:03,94.2
2024-03-15,01:51:03,93.8
2024-03-15,01:52:03,93.9
2024-03-15,01:55:03,94.1
2024-03-15,01:56:03,94.1
2024-03-15,01:58:03,93.9
2024-03-15,01:59:03,94.1
2024-03-15,02:00:03,94.1
2024-03-15,02:01:03,94.1
2024-03-15,02:02:03,94.1
2024-03-15,02:03:03,94.1
2024-03-15,02:04:03,94.2
2024-03-15,02:05:03,94.2
2024-03-15,02:06:03,94.2
2024-03-15,02:07:03,94.2
2024-03-15,02:08:03,94.2
2024-03-15,02:09:03,94.2
2024-03-15,02:10:03,94.2
2024-03-15,02:11:03,94.1
2024-03-15,02:12:03,94.0
2024-03-15,02:13:03,94.0
2024-03-15,02:14:03,94.0
2024-03-15,02:15:03,93.9
2024-03-15,02:16:03,93.9
2024-03-15,02:17:03,93.9
2024-03-15,02:18:03,94.0
2024-03-15,02:19:03,94.0
2024-03-15,02:20:03,94.1
2024-03-15,02:21:03,94.1
2024-03-15,02:22:03,94.0
2024-03-15,02:23:03,93.4
2024-03-15,02:24:03,93.1
2024-03-15,02:25:03,93.1
2024-03-15,02:26:03,93.2
2024-03-15,02:27:03,93.1
2024-03-15,02:28:03,93.0
2024-03-15,02:29:03,93.0
2024-03-15,02:30:03,93.3
2024-03-15,02:31:03,93.5
2024-03-15,02:32:03,93.7
2024-03-15,02:33:03,93.9
2024-03-15,02:34:03,93.9
2024-03-15,02:35:03,94.0
2024-03-15,02:36:03,93.9
2024-03-15,02:37:03,93.9
2024-03-15,02:38:03,94.0
2024-03-15,02:39:03,93.9
2024-03-15,02:40:03,94.0
2024-03-15,02:41:03,94.0
2024-03-15,02:42:03,94.1
2024-03-15,02:43:03,94.2
2024-03-15,02:44:03,94.2
2024-03-15,02:45:03,94.3
2024-03-15,02:46:03,94.4
2024-03-15,02:47:03,94.3
2024-03-15,02:48:03,94.3
2024-03-15,02:50:03,93.9
2024-03-15,02:52:03,93.0
2024-03-15,02:53:03,92.0
2024-03-15,02:56:03,91.8
2024-03-15,02:57:03,92.5
2024-03-15,02:58:03,92.9
2024-03-15,02:59:03,93.0
2024-03-15,03:00:03,93.2
2024-03-15,03:01:03,93.3
2024-03-15,03:02:03,93.4
2024-03-15,03:03:03,93.6
2024-03-15,03:04:03,93.7
2024-03-15,03:05:03,93.4
2024-03-15,03:07:03,93.3
2024-03-15,03:08:03,93.6
2024-03-15,03:10:03,93.4
2024-03-15,03:11:03,93.6
2024-03-15,03:12:03,93.7
2024-03-15,03:13:03,93.7
2024-03-15,03:14:03,93.5
2024-03-15,03:15:03,93.6
2024-03-15,03:16:03,93.2
2024-03-15,03:17:03,93.4
2024-03-15,03:18:03,93.2
2024-03-15,03:19:03,93.0
2024-03-15,03:26:03,93.1
2024-03-15,03:27:03,93.5
2024-03-15,03:29:03,93.8
2024-03-15,03:31:03,93.8
2024-03-15,03:32:03,92.1
2024-03-15,03:33:03,92.1
2024-03-15,03:43:03,95.5
2024-03-15,03:44:03,94.9
2024-03-15,03:45:03,94.9
2024-03-15,03:46:03,94.5
2024-03-15,03:50:03,94.4
2024-03-15,03:51:03,94.3
2024-03-15,03:52:03,94.5
2024-03-15,03:53:03,94.2
2024-03-15,03:55:03,94.0
2024-03-15,03:58:03,94.2
2024-03-15,04:00:03,94.1
2024-03-15,04:01:03,93.9
2024-03-15,04:02:03,94.0
2024-03-15,04:03:03,94.8
2024-03-15,04:04:03,94.7
2024-03-15,04:05:03,94.6
2024-03-15,04:07:03,94.7
2024-03-15,04:08:03,94.7
2024-03-15,04:09:03,94.8
2024-03-15,04:10:03,94.8
2024-03-15,04:11:03,94.9
2024-03-15,04:12:03,94.7
2024-03-15,04:13:03,94.8
2024-03-15,04:14:03,94.7
2024-03-15,04:15:03,94.7
2024-03-15,04:17:03,93.8
2024-03-15,04:18:03,91.7
2024-03-15,04:19:03,91.0
2024-03-15,04:30:03,94.8
2024-03-15,04:31:03,95.0
2024-03-15,04:32:03,95.1
2024-03-15,04:33:03,95.1
2024-03-15,04:34:03,95.1
2024-03-15,04:35:03,95.1
2024-03-15,04:36:03,95.1
2024-03-15,05:05:03,91.9
2024-03-15,05:06:03,92.4
2024-03-15,05:08:03,93.3
2024-03-15,05:09:03,94.0
2024-03-15,05:10:03,94.5
2024-03-15,05:11:03,94.9
2024-03-15,05:12:03,95.0
2024-03-15,05:13:03,95.1
2024-03-15,05:14:03,95.2
2024-03-15,05:15:03,95.3
2024-03-15,05:17:03,95.3
2024-03-15,05:18:03,95.2
2024-03-15,05:19:03,95.2
2024-03-15,05:20:03,95.2
2024-03-15,05:21:03,95.2
2024-03-15,05:22:03,95.3
2024-03-15,05:23:03,95.4
2024-03-15,05:24:03,95.3
2024-03-15,05:25:03,95.0
2024-03-15,05:26:03,95.1
2024-03-15,05:27:03,95.2
2024-03-15,05:28:03,95.0
2024-03-15,05:30:03,95.1
2024-03-15,05:31:03,95.3
2024-03-15,05:32:03,95.2
2024-03-15,05:33:03,95.1
2024-03-15,05:34:03,95.1
2024-03-15,05:35:03,95.1
2024-03-15,05:36:03,95.1
2024-03-15,05:37:03,95.0
2024-03-15,05:38:03,94.9
2024-03-15,05:39:03,94.8
2024-03-15,05:40:03,94.8
2024-03-15,05:41:03,94.8
2024-03-15,05:42:03,94.7
2024-03-15,05:43:03,94.7
2024-03-15,05:44:03,94.6
2024-03-15,05:45:03,94.7
2024-03-15,05:46:03,94.6
2024-03-15,05:48:03,94.7
2024-03-15,05:49:03,94.5
2024-03-15,05:50:03,94.5
2024-03-15,05:51:03,94.4
2024-03-15,05:52:03,94.3
2024-03-15,05:53:03,94.2
2024-03-15,05:54:03,94.0
2024-03-15,05:55:03,93.9
2024-03-15,05:56:03,93.7
2024-03-15,05:57:03,93.8
2024-03-15,05:58:03,93.7
2024-03-15,05:59:03,93.6
2024-03-15,06:00:03,93.6
2024-03-15,06:01:03,93.6
2024-03-15,06:02:03,93.6
2024-03-15,06:03:03,93.9
2024-03-15,06:04:03,93.7
2024-03-15,06:05:03,93.6
2024-03-15,06:06:03,93.3
2024-03-15,06:08:03,93.4
2024-03-15,06:10:03,93.6
2024-03-15,06:11:03,93.9
2024-03-15,06:12:03,94.0
2024-03-15,06:13:03,93.8
2024-03-15,06:14:03,93.8
2024-03-15,06:15:03,93.9
2024-03-15,06:16:03,94.1
2024-03-15,06:17:03,94.2
2024-03-15,06:18:03,94.0
2024-03-15,06:19:03,94.5
2024-03-15,06:20:03,94.1
2024-03-15,06:21:03,94.2
2024-03-15,06:22:03,94.4
2024-03-15,06:23:03,95.0
2024-03-15,06:24:03,95.7
2024-03-15,06:26:03,95.8
2024-03-15,06:27:03,95.9
2024-03-15,06:28:03,95.5
2024-03-15,06:29:03,95.2
2024-03-15,06:30:03,94.9
2024-03-15,06:31:03,94.9
2024-03-15,06:32:03,94.9
2024-03-15,06:33:03,94.8
2024-03-15,06:34:03,94.8
2024-03-15,06:36:03,94.6
2024-03-15,06:37:03,94.6
2024-03-15,06:39:03,94.1
2024-03-15,06:40:03,94.1
2024-03-15,06:41:03,93.6
2024-03-15,06:43:03,93.2
2024-03-15,06:44:03,94.0
2024-03-15,06:45:03,94.5
2024-03-15,06:46:03,95.0
2024-03-15,06:47:03,95.4
2024-03-15,06:48:03,95.3
2024-03-15,06:49:03,95.4
2024-03-15,06:50:03,95.4
2024-03-15,06:51:03,95.6
2024-03-15,06:52:03,95.2
2024-03-15,06:53:03,94.9
2024-03-15,06:54:03,94.7
2024-03-15,06:56:03,94.9
2024-03-15,06:57:03,95.3
2024-03-15,06:58:03,95.5
2024-03-15,06:59:03,95.7
2024-03-15,07:00:03,95.9
2024-03-15,07:01:03,96.0
2024-03-15,07:02:03,96.2
2024-03-15,07:03:03,96.3
2024-03-15,07:04:03,96.4
2024-03-15,07:05:03,96.5
2024-03-15,07:06:03,96.5
2024-03-15,07:07:03,96.5
2024-03-15,07:08:03,96.6
2024-03-15,07:11:03,96.6
2024-03-15,07:12:03,96.6
2024-03-15,07:13:03,96.5
2024-03-15,07:14:03,96.6
2024-03-15,07:15:03,96.2
2024-03-15,07:16:03,96.1
2024-03-15,07:17:03,96.1
2024-03-15,07:20:03,95.7
2024-03-15,07:22:03,95.1
2024-03-15,07:23:03,94.9
2024-03-15,07:24:03,94.3
2024-03-15,07:26:03,94.1
2024-03-15,07:28:03,93.9
2024-03-15,07:31:03,93.9
2024-03-15,07:32:03,93.9
2024-03-15,07:33:03,94.0
2024-03-15,07:35:03,93.0
2024-03-15,07:36:03,92.5
2024-03-15,07:37:03,92.4
2024-03-15,07:38:03,93.5
2024-03-15,07:39:03,93.0
2024-03-16,01:39:03,97.5
2024-03-16,01:40:03,96.5
2024-03-16,01:41:03,95.6
2024-03-16,01:42:03,95.1
2024-03-16,01:43:03,94.5
2024-03-16,01:44:03,94.0
2024-03-16,01:45:03,93.7
2024-03-16,01:46:03,93.6
2024-03-16,01:47:03,93.6
2024-03-16,01:48:03,93.6
2024-03-16,01:49:03,93.3
2024-03-16,01:50:03,93.3
2024-03-16,01:51:03,93.1
2024-03-16,01:52:03,93.1
2024-03-16,01:53:03,93.0
2024-03-16,01:54:03,93.1
2024-03-16,01:55:03,93.2
2024-03-16,01:56:03,93.2
2024-03-16,01:57:03,93.2
2024-03-16,01:58:03,93.2
2024-03-16,01:59:03,93.2
2024-03-16,02:02:03,93.4
2024-03-16,02:04:03,94.0
2024-03-16,02:05:03,92.4
2024-03-16,02:06:03,94.5
2024-03-16,02:07:03,95.1
2024-03-16,02:08:03,95.5
2024-03-16,02:09:03,95.3
2024-03-16,02:17:03,93.0
2024-03-16,02:18:03,93.2
2024-03-16,02:19:03,93.2
2024-03-16,02:20:03,93.1
2024-03-16,02:21:03,93.1
2024-03-16,02:22:03,93.2
2024-03-16,02:23:03,93.2
2024-03-16,02:25:03,93.3
2024-03-16,02:26:03,93.4
2024-03-16,02:27:03,93.3
2024-03-16,02:28:03,93.3
2024-03-16,02:29:03,93.3
2024-03-16,02:30:03,93.4
2024-03-16,02:31:03,93.5
2024-03-16,02:32:03,93.5
2024-03-16,02:35:03,93.5
2024-03-16,02:36:03,93.3
2024-03-16,02:37:03,93.4
2024-03-16,02:38:03,93.3
2024-03-16,02:39:03,93.4
2024-03-16,02:40:03,93.3
2024-03-16,02:41:03,93.4
2024-03-16,02:42:03,93.3
2024-03-16,02:43:03,93.3
2024-03-16,02:44:03,93.3
2024-03-16,02:45:03,93.3
2024-03-16,02:46:03,93.5
2024-03-16,02:47:03,93.4
2024-03-16,02:48:03,93.3
2024-03-16,02:49:03,93.3
2024-03-16,02:50:03,93.2
2024-03-16,02:51:03,93.1
2024-03-16,02:52:03,93.1
2024-03-16,02:53:03,93.1
2024-03-16,02:54:03,93.4
2024-03-16,02:55:03,93.4
2024-03-16,02:56:03,93.4
2024-03-16,02:57:03,93.4
2024-03-16,02:58:03,93.5
2024-03-16,02:59:03,93.7
2024-03-16,03:00:03,93.6
2024-03-16,03:01:03,93.7
2024-03-16,03:02:03,93.5
2024-03-16,03:03:03,93.5
2024-03-16,03:04:03,93.6
2024-03-16,03:06:03,93.3
2024-03-16,03:08:03,93.5
2024-03-16,03:09:03,92.9
2024-03-16,03:10:03,92.3
2024-03-16,03:11:03,92.5
2024-03-16,03:13:03,93.1
2024-03-16,03:15:03,93.4
2024-03-16,03:23:03,94.2
2024-03-16,03:24:03,94.5
2024-03-16,03:25:03,94.9
2024-03-16,03:26:03,95.2
2024-03-16,03:27:03,95.3
2024-03-16,03:28:03,95.4
2024-03-16,03:29:03,95.5
2024-03-16,03:30:03,95.5
2024-03-16,03:32:03,94.5
2024-03-16,03:33:03,94.4
2024-03-16,03:34:03,94.3
2024-03-16,03:35:03,94.0
2024-03-16,03:36:03,94.3
2024-03-16,03:37:03,93.8
2024-03-16,03:38:03,93.2
2024-03-16,03:39:03,92.9
2024-03-16,03:40:03,93.0
2024-03-16,03:41:03,92.7
2024-03-16,03:42:03,92.2
2024-03-16,03:43:03,91.9
2024-03-16,03:44:03,91.7
2024-03-16,03:45:03,91.6
2024-03-16,03:46:03,91.2
2024-03-16,03:47:03,91.3
2024-03-16,03:48:03,91.2
2024-03-16,03:49:03,91.2
2024-03-16,03:50:03,91.3
2024-03-16,03:51:03,91.3
2024-03-16,03:52:03,92.0
2024-03-16,03:53:03,93.1
2024-03-16,03:54:03,93.4
2024-03-16,03:55:03,93.5
2024-03-16,03:56:03,93.6
2024-03-16,03:57:03,93.7
2024-03-16,03:58:03,93.7
2024-03-16,03:59:03,94.2
2024-03-16,04:00:03,94.2
2024-03-16,04:01:03,94.1
2024-03-16,04:03:03,94.1
2024-03-16,04:04:03,93.8
2024-03-16,04:06:03,93.9
2024-03-16,04:07:03,94.1
2024-03-16,04:08:03,94.0
2024-03-16,04:09:03,93.8
2024-03-16,04:10:03,93.9
2024-03-16,04:12:03,94.3
2024-03-16,04:13:03,94.7
2024-03-16,04:14:03,95.1
2024-03-16,04:15:03,95.7
2024-03-16,04:16:03,95.8
2024-03-16,04:17:03,95.4
2024-03-16,04:18:03,95.5
2024-03-16,04:19:03,96.1
2024-03-16,04:20:03,96.1
2024-03-16,04:21:03,96.2
2024-03-16,04:22:03,96.4
2024-03-16,04:23:03,96.5
2024-03-16,04:25:03,96.8
2024-03-16,04:26:03,97.7
2024-03-16,04:27:03,97.7
2024-03-16,04:28:03,98.3
2024-03-16,04:29:03,98.5
2024-03-16,04:31:03,97.2
2024-03-16,04:32:03,96.5
2024-03-16,04:33:03,96.5
2024-03-16,04:34:03,96.8
2024-03-16,04:36:03,96.4
2024-03-16,04:37:03,96.1
2024-03-16,04:38:03,96.2
2024-03-16,04:39:03,95.9
2024-03-16,04:40:03,95.9
2024-03-16,04:41:03,95.8
2024-03-16,04:42:03,95.5
2024-03-16,04:43:03,95.5
2024-03-16,04:44:03,95.6
2024-03-16,04:45:03,95.5
2024-03-16,04:47:03,95.9
2024-03-16,04:48:03,96.7
2024-03-16,04:49:03,97.3
2024-03-16,04:50:03,97.3
2024-03-16,04:51:03,96.9
2024-03-16,04:52:03,97.1
2024-03-16,04:53:03,97.1
2024-03-16,04:54:03,97.1
2024-03-16,04:55:03,97.1
2024-03-16,04:56:03,97.5
2024-03-16,04:57:03,97.4
2024-03-16,04:58:03,97.4
2024-03-16,04:59:03,97.2
2024-03-16,05:00:03,97.6
2024-03-16,05:01:03,97.6
2024-03-16,05:02:03,97.3
2024-03-16,05:03:03,97.2
2024-03-16,05:04:03,97.2
2024-03-16,05:05:03,97.4
2024-03-16,05:06:03,97.6
2024-03-16,05:07:03,97.8
2024-03-16,05:08:03,97.7
2024-03-16,05:09:03,97.7
2024-03-16,05:10:03,97.8
2024-03-16,05:11:03,97.8
2024-03-16,05:12:03,97.7
2024-03-16,05:28:03,92.5
2024-03-16,05:29:03,92.5
2024-03-16,05:30:03,92.6
2024-03-16,05:31:03,92.4
2024-03-16,05:32:03,92.6
2024-03-16,05:33:03,92.6
2024-03-16,05:34:03,92.4
2024-03-16,05:35:03,91.7
2024-03-16,05:36:03,91.5
2024-03-16,05:37:03,91.7
2024-03-16,05:39:03,92.2
2024-03-16,05:40:03,92.5
2024-03-16,05:42:03,93.0
2024-03-16,05:43:03,93.3
2024-03-16,05:44:03,93.7
2024-03-16,05:45:03,93.7
2024-03-16,05:46:03,93.9
2024-03-16,05:47:03,94.0
2024-03-16,05:48:03,94.3
2024-03-16,05:49:03,94.3
2024-03-16,05:50:03,94.2
2024-03-16,05:51:03,94.1
2024-03-16,05:52:03,93.9
2024-03-16,05:54:03,93.8
2024-03-16,05:56:03,95.0
2024-03-16,05:57:03,95.8
2024-03-16,05:58:03,96.0
2024-03-16,05:59:03,96.0
2024-03-16,06:00:03,95.4
2024-03-16,06:01:03,95.1
2024-03-16,06:02:03,94.8
2024-03-16,06:03:03,94.8
2024-03-16,06:04:03,95.0
2024-03-16,06:05:03,94.9
2024-03-16,06:06:03,94.8
2024-03-16,06:08:03,95.2
2024-03-16,06:09:03,95.4
2024-03-16,06:10:03,95.3
2024-03-16,06:12:03,95.5
2024-03-16,06:14:03,96.3
2024-03-16,06:15:03,95.4
2024-03-16,06:16:03,95.4
2024-03-16,06:17:03,94.6
2024-03-16,06:18:03,93.9
2024-03-16,06:19:03,93.2
2024-03-16,06:20:03,93.2
2024-03-16,06:21:03,93.3
2024-03-16,06:22:03,93.0
2024-03-16,06:23:03,93.0
2024-03-16,06:24:03,93.3
2024-03-16,06:25:03,93.0
2024-03-16,06:26:03,92.8
2024-03-16,06:27:03,92.7
2024-03-16,06:28:03,92.9
2024-03-16,06:29:03,93.0
2024-03-16,06:30:03,93.1
2024-03-16,06:31:03,92.8
2024-03-16,06:32:03,93.1
2024-03-16,06:33:03,93.3
2024-03-16,06:34:03,92.9
2024-03-16,06:35:03,93.1
2024-03-16,06:36:03,92.6
2024-03-16,06:37:03,92.2
2024-03-16,06:39:03,92.2
2024-03-16,06:40:03,93.2
2024-03-16,06:41:03,92.5
2024-03-16,06:42:03,91.6
2024-03-16,06:43:03,90.9
2024-03-16,06:45:03,92.0
2024-03-16,06:46:03,93.0
2024-03-16,06:47:03,93.4
2024-03-16,06:48:03,93.8
2024-03-16,06:49:03,94.2
2024-03-16,06:50:03,94.5
2024-03-16,06:51:03,94.0
2024-03-16,06:52:03,94.0
2024-03-16,06:53:03,94.1
2024-03-16,06:54:03,94.1
2024-03-16,06:55:03,94.0
2024-03-16,06:56:03,93.9
2024-03-16,06:57:03,93.9
2024-03-16,06:58:03,93.8
2024-03-16,07:01:03,94.2
2024-03-16,07:02:03,94.5
2024-03-16,07:03:03,94.9
2024-03-16,07:05:03,94.8
2024-03-16,07:06:03,94.8
2024-03-16,07:07:03,94.6
2024-03-16,07:08:03,93.9
2024-03-16,07:09:03,93.0
2024-03-16,07:11:03,93.4
2024-03-16,07:12:03,94.0
2024-03-16,07:13:03,94.3
2024-03-16,07:15:03,94.8
2024-03-16,07:16:03,95.3
2024-03-16,07:17:03,95.5
2024-03-16,07:18:03,95.6
2024-03-16,07:19:03,96.0
2024-03-16,07:20:03,96.2
2024-03-16,07:22:03,96.2
2024-03-16,07:23:03,95.7
2024-03-16,07:24:03,95.9
2024-03-16,07:26:03,95.8
2024-03-16,07:27:03,95.4
2024-03-16,07:28:03,95.1
2024-03-16,07:55:03,93.9
2024-03-16,07:56:03,94.1
2024-03-16,07:57:03,94.2
2024-03-16,07:58:03,94.3
2024-03-16,08:00:03,94.6
2024-03-16,08:04:03,93.4
2024-03-17,00:46:03,95.9
2024-03-17,00:47:03,95.1
2024-03-17,00:48:03,94.4
2024-03-17,00:49:03,93.8
2024-03-17,00:50:03,93.3
2024-03-17,00:51:03,93.1
2024-03-17,00:52:03,92.8
2024-03-17,00:53:03,92.5
2024-03-17,00:54:03,92.4
2024-03-17,00:55:03,92.6
2024-03-17,00:56:03,92.5
2024-03-17,00:57:03,92.3
2024-03-17,00:58:03,92.3
2024-03-17,00:59:03,92.2
2024-03-17,01:00:03,92.1
2024-03-17,01:01:03,92.2
2024-03-17,01:02:03,92.4
2024-03-17,01:03:03,92.3
2024-03-17,01:04:03,92.2
2024-03-17,01:05:03,92.5
2024-03-17,01:06:03,92.2
2024-03-17,01:07:03,92.0
2024-03-17,01:08:03,92.0
2024-03-17,01:09:03,91.9
2024-03-17,01:10:03,91.7
2024-03-17,01:11:03,91.8
2024-03-17,01:12:03,91.8
2024-03-17,01:13:03,91.7
2024-03-17,01:14:03,91.8
2024-03-17,01:15:03,91.9
2024-03-17,01:16:03,91.8
2024-03-17,01:17:03,91.7
2024-03-17,01:18:03,91.6
2024-03-17,01:21:03,91.8
2024-03-17,01:22:03,91.9
2024-03-17,01:23:03,92.2
2024-03-17,01:24:03,92.4
2024-03-17,01:26:03,92.5
2024-03-17,01:27:03,92.4
2024-03-17,01:28:03,92.4
2024-03-17,01:29:03,92.5
2024-03-17,01:30:03,93.1
2024-03-17,01:31:03,93.4
2024-03-17,01:32:03,93.3
2024-03-17,01:33:03,93.4
2024-03-17,01:34:03,94.2
2024-03-17,01:35:03,94.0
2024-03-17,01:36:03,93.7
2024-03-17,01:37:03,93.7
2024-03-17,01:38:03,94.4
2024-03-17,01:39:03,93.8
2024-03-17,01:40:03,94.1
2024-03-17,01:41:03,93.6
2024-03-17,01:42:03,93.6
2024-03-17,01:44:03,93.8
2024-03-17,01:45:03,94.2
2024-03-17,01:46:03,94.4
2024-03-17,01:47:03,94.6
2024-03-17,01:52:03,94.8
2024-03-17,01:53:03,95.0
2024-03-17,01:54:03,95.2
2024-03-17,01:55:03,95.3
2024-03-17,01:57:03,95.0
2024-03-17,01:58:03,94.3
2024-03-17,01:59:03,94.1
2024-03-17,02:00:03,94.1
2024-03-17,02:01:03,94.0
2024-03-17,02:02:03,94.0
2024-03-17,02:03:03,94.5
2024-03-17,02:04:03,94.4
2024-03-17,02:05:03,94.3
2024-03-17,02:06:03,94.6
2024-03-17,02:07:03,94.5
2024-03-17,02:08:03,94.7
2024-03-17,02:10:03,94.7
2024-03-17,02:11:03,94.5
2024-03-17,02:12:03,94.6
2024-03-17,02:13:03,94.6
2024-03-17,02:14:03,94.6
2024-03-17,02:15:03,94.5
2024-03-17,02:16:03,94.5
2024-03-17,02:17:03,94.5
2024-03-17,02:18:03,94.5
2024-03-17,02:19:03,94.4
2024-03-17,02:20:03,94.3
2024-03-17,02:21:03,94.2
2024-03-17,02:22:03,94.5
2024-03-17,02:23:03,94.5
2024-03-17,02:24:03,94.5
2024-03-17,02:28:03,94.6
